sample_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_rows,rmse,mae,bias
73,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,10,0,0,0
73,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,10,1.224744871391589,0.7,-0.5
73,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,10,0.6324555320336759,0.4,0
73,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,10,0,0,0
73,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,10,0.7745966692414833,0.4,-0.4
73,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,10,4.415880433163924,2.3,-2.3
73,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
73,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,10,2,1.4,-1.2
73,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,10,2.32379000772445,1.4,-1.2
73,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,10,0.5477225575051661,0.3,0.1
73,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,10,0,0,0
73,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,10,1.6124515496597098,0.6,-0.6
73,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,10,4.0743097574926725,2.6,-2.4
73,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,10,0.447213595499958,0.2,0.2
73,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,10,3.872983346207417,1.6,-1.4
73,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,10,0.7071067811865476,0.3,-0.1
73,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
73,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,10,1.9493588689617927,0.8,-0.6
73,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,10,5.118593556827891,3.2,-2.8
73,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
73,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,10,0.8944271909999159,0.6,-0.2
73,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,10,0.7745966692414834,0.6,0.4
73,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
73,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
73,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,10,0.9486832980505138,0.7,0.3
73,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,10,3.6742346141747673,1.9,-1.7
73,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
73,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,10,0.6324555320336759,0.4,0.4
73,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,10,1.4832396974191326,1.2,0.2
73,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,10,1.7888543819998317,1,-0.4
73,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,10,0.9486832980505138,0.5,0.5
73,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
73,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,10,1,0.6,0.2
73,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,10,2.701851217221259,2.1,-0.3
73,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
73,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,10,1.140175425099138,0.5,0.5
73,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,10,2.949576240750525,1.3,-0.7
73,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,10,0.5477225575051661,0.3,0.1
73,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,10,0.9486832980505139,0.5,0.5
73,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,10,1.378404875209022,1.1,0.7
73,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,10,3.24037034920393,1.9,-1.5
73,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
73,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,10,0.8944271909999159,0.4,0.4
73,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,10,1.0954451150103321,0.8,0.8
73,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,10,1.8165902124584952,1.5,1.5
73,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,10,1.4832396974191326,0.8,0.8
73,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
73,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,10,0.7071067811865476,0.5,0.1
73,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,10,3.9242833740697165,2,-1.8
73,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
73,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
73,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,10,1.8439088914585773,1.4,-0.6
73,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,10,1.8708286933869707,1.1,-0.9
73,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
73,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,10,1.0488088481701516,0.5,-0.1
73,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,10,3.146426544510455,2.3,-1.3
73,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
73,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,10,3.193743884534262,1.2,-1
73,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,10,0.44721359549995793,0.2,0
73,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
73,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,10,0.447213595499958,0.2,0.2
73,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,10,0.9486832980505138,0.7,0.1
73,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,10,3.8078865529319543,2.3,-1.9
73,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,10,0.6324555320336759,0.2,0.2
73,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
73,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,10,0.6324555320336759,0.4,0.4
73,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,10,1.449137674618944,1.1,1.1
73,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,10,1.0954451150103321,0.6,0.6
73,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
73,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,10,0.7745966692414833,0.4,-0.4
73,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,10,4.370354676682432,2.3,-2.3
73,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
73,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,10,1.9748417658131499,1.3,-1.3
73,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,10,2.23606797749979,1.2,-1.2
73,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,10,0.5477225575051661,0.3,0.1
73,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,10,0,0,0
73,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,10,1.30384048104053,0.5,-0.5
73,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,10,3.96232255123179,2.5,-2.3
73,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,10,3.872983346207417,1.6,-1.4
73,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,10,0.7071067811865476,0.3,-0.1
73,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
73,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
73,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,10,1.6124515496597098,0.6,-0.6
73,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,10,5.029910535983717,3.1,-2.7
73,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,10,0,0,0
73,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
73,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,10,0.8366600265340756,0.5,-0.3
73,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,10,0.7745966692414834,0.6,0.4
73,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
73,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
74,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,10,3.22490309931942,2,-2
74,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,10,6.06630035524124,3.8,-3.8
74,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,10,0.447213595499958,0.2,-0.2
74,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,10,6.115553940568262,2.4,-2.4
74,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,10,2.1447610589527217,1.6,-1.6
74,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,10,0.6324555320336759,0.2,-0.2
74,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,10,2.8809720581775866,1.5,-1.5
74,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,10,2.32379000772445,1.2,-1.2
74,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
74,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,10,2.6267851073127395,1.5,-1.5
74,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,10,3.03315017762062,1.4,-1.4
74,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
74,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
74,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,10,1.1832159566199232,0.8,-0.8
74,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,10,2.3664319132398464,1.4,-1.4
74,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,10,0,0,0
74,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,10,1.0488088481701516,0.5,-0.5
74,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,10,1.6733200530681511,1,-1
74,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,10,0,0,0
74,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
74,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,10,3.1780497164141406,1.9,-1.9
74,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,10,5.787918451395113,3.5,-3.5
74,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,10,0.447213595499958,0.2,-0.2
74,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,10,5.449770637375485,2.1,-2.1
74,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,10,1.6431676725154982,1.1,-1.1
74,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,10,0.6324555320336759,0.2,-0.2
74,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.2,10,2.4083189157584592,1,-1
74,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.5,10,1.61245154965971,0.8,-0.8
74,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.2,10,0,0,0
74,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,10,2.4083189157584592,1.2,-1.2
74,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,10,2.6076809620810595,1,-1
74,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
74,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,10,0.8366600265340756,0.5,-0.5
74,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,10,1.8439088914585775,1,-1
74,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,10,0,0,0
74,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,10,0.7745966692414833,0.4,0
74,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,10,1.3416407864998738,0.8,-0.6
74,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,10,2.701851217221259,1.7,-1.3
74,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,10,5.477225575051661,3.2,-3
74,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,10,0.447213595499958,0.2,-0.2
74,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,10,5.403702434442518,2,-1.6
74,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,10,1.224744871391589,0.7,-0.7
74,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,10,0.44721359549995793,0.2,0
74,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,10,2.04939015319192,1,-0.6
74,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,10,1.4142135623730951,0.8,-0.4
74,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
74,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,10,2.073644135332772,1.1,-0.9
74,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,10,2.569046515733026,1,-0.8
74,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,10,0.5477225575051661,0.3,0.3
74,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,10,0.447213595499958,0.2,0
74,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,10,1.4832396974191326,0.8,-0.6
74,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,10,0.8366600265340756,0.5,0.3
74,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,10,1.378404875209022,1.1,0.1
74,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
74,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,10,0.8366600265340756,0.5,0.5
74,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,10,2.5099800796022267,1.7,-0.3
74,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,10,4.979959839195493,2.8,-2.2
74,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,10,0.5477225575051661,0.3,-0.1
74,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
74,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,10,4.847679857416329,2.1,-0.9
74,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,10,1.224744871391589,0.9,0.3
74,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
74,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,10,0.8366600265340756,0.5,0.5
74,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,10,1.8439088914585775,1.4,0.4
74,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,10,1.0488088481701516,0.7,0.5
74,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,10,0.7745966692414834,0.4,0.4
74,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,10,1.140175425099138,0.5,0.5
74,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,10,0.894427190999916,0.6,0.2
74,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,10,1.140175425099138,0.5,0.1
74,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,10,1.1832159566199232,0.8,0.8
74,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,10,0.7745966692414833,0.4,0.4
74,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,10,1.1832159566199232,0.8,0.6
74,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,10,1.4142135623730951,1,0.4
74,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
74,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
74,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,10,2.073644135332772,1.3,1.3
74,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,10,2.3874672772626644,1.9,1.9
74,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,10,1.1832159566199232,0.6,0.6
74,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,10,1.61245154965971,1,1
74,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,10,2.7386127875258306,1.7,-1.1
74,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,10,5.224940191045253,2.9,-2.7
74,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,10,0.447213595499958,0.2,-0.2
74,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
74,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,10,4.795831523312719,1.8,-1.2
74,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,10,0.9486832980505138,0.7,0.1
74,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
74,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,10,1.6733200530681511,1.2,0
74,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,10,1.140175425099138,0.7,-0.1
74,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
74,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,10,0.447213595499958,0.2,0.2
74,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,10,1.61245154965971,1,-0.2
74,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,10,2.0248456731316584,0.9,-0.5
74,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,10,0.6324555320336759,0.4,0.4
74,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,10,0.7745966692414833,0.4,0.4
74,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,10,0.6324555320336759,0.4,0.2
74,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,10,1.6431676725154984,1.1,0.1
74,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
74,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
74,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,10,1.140175425099138,0.7,0.7
74,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,10,1.3038404810405297,1.1,0.9
74,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,10,0.9486832980505138,0.5,0.5
74,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,10,1.140175425099138,0.7,0.7
74,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,10,2.8284271247461903,1.6,-1.6
74,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,10,5.477225575051661,3.2,-3
74,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,10,0.447213595499958,0.2,-0.2
74,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,10,5.403702434442518,2,-1.6
74,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,10,1.224744871391589,0.7,-0.7
74,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
74,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,10,1.7606816861659007,0.9,-0.5
74,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,10,1.4142135623730951,0.8,-0.4
74,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,10,0,0,0
74,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,10,2.073644135332772,1.1,-0.9
74,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,10,2.569046515733026,1,-0.8
74,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,10,0.5477225575051661,0.3,0.3
74,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,10,0.44721359549995793,0.2,-0.2
74,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,10,1.4832396974191326,0.8,-0.6
74,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
74,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,10,0.6324555320336759,0.4,0.2
74,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,10,1.140175425099138,0.9,-0.1
74,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
74,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,10,0.6324555320336759,0.4,0.4
75,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,10,1.378404875209022,0.7,-0.7
75,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,10,1.4832396974191326,0.8,-0.8
75,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
75,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
75,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,10,0.8944271909999159,0.4,-0.4
75,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,10,1.9493588689617927,1.2,-1.2
75,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
75,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,10,0,0,0
75,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,10,2.32379000772445,1.8,-1.8
75,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,10,1.6431676725154984,0.9,-0.9
75,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,10,0,0,0
75,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,10,0,0,0
75,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,10,1.70293863659264,0.9,-0.9
75,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,10,1.4832396974191326,0.8,-0.8
75,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
75,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
75,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,10,1.4832396974191326,1,-1
75,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,10,3.0659419433511785,1.6,-1.6
75,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,10,0.7071067811865476,0.3,-0.3
75,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,10,0,0,0
75,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,10,0.8366600265340756,0.5,-0.5
75,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,10,2.588435821108957,1.7,-1.7
75,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,10,0,0,0
75,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,10,0,0,0
75,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,10,1.0954451150103321,0.6,-0.6
75,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,10,1.3038404810405297,0.7,-0.7
75,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
75,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
75,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,10,0.7071067811865476,0.3,-0.3
75,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,10,1.378404875209022,0.7,-0.7
75,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
